Date,USD_Index,Ethanol_future,Corn_future,Natural_Gas_future
2006-01-18,89.26000213623047,2.5799999237060547,205.75,8.694000244140625
2006-01-19,89.38999938964844,2.4800000190734863,205.0,8.904999732971191
2006-01-20,88.94999694824219,2.490000009536743,205.0,9.279999732971191
2006-01-23,87.94999694824219,2.490000009536743,208.25,8.574000358581543
2006-01-24,88.05999755859375,2.4600000381469727,213.25,8.682000160217285
2006-01-25,88.33000183105469,2.4600000381469727,216.5,8.460000038146973
2006-01-26,88.62000274658203,2.444999933242798,217.0,8.229000091552734
2006-01-27,89.31999969482422,2.4700000286102295,218.75,8.399999618530273
2006-01-30,89.41999816894531,2.494999885559082,217.75,9.388999938964844
2006-01-31,88.95999908447266,2.490000009536743,218.75,9.315999984741211
2006-02-01,89.51000213623047,2.5,216.5,8.722999572753906
2006-02-02,89.37000274658203,2.5,220.5,8.347000122070312
2006-02-03,89.88999938964844,2.549999952316284,225.25,8.61299991607666
2006-02-06,90.29000091552734,2.5999999046325684,222.75,7.994999885559082
2006-02-07,90.23999786376953,2.575000047683716,218.0,7.857999801635742
2006-02-08,90.43000030517578,2.5899999141693115,221.25,7.735000133514404
2006-02-09,90.29000091552734,2.5999999046325684,225.5,7.479000091552734
2006-02-10,90.55000305175781,2.700000047683716,221.25,7.315999984741211
2006-02-13,90.54000091552734,2.7300000190734863,220.75,7.243000030517578
2006-02-14,90.54000091552734,2.700000047683716,218.75,7.113999843597412
2006-02-15,90.72000122070312,2.5799999237060547,222.0,7.065999984741211
2006-02-16,90.7300033569336,2.5,223.5,7.133999824523926
2006-02-17,90.63999938964844,2.4700000286102295,226.5,7.182000160217285
2006-02-21,90.55000305175781,2.490000009536743,226.0,7.730999946594238
2006-02-22,90.66999816894531,2.4700000286102295,221.5,7.2829999923706055
2006-02-23,90.38999938964844,2.4600000381469727,223.0,7.458000183105469
2006-02-24,90.61000061035156,2.4800000190734863,227.75,7.111999988555908
2006-02-27,90.62999725341797,2.505000114440918,227.5,6.789000034332275
2006-02-28,90.11000061035156,2.4200000762939453,228.0,6.714000225067139
2006-03-01,90.22000122070312,2.430000066757202,224.25,6.732999801635742
2006-03-02,89.55999755859375,2.4200000762939453,228.5,6.760000228881836
2006-03-03,89.66000366210938,2.444999933242798,228.75,6.789999961853027
2006-03-06,89.88999938964844,2.4700000286102295,223.0,6.546999931335449
2006-03-07,90.7699966430664,2.4200000762939453,221.0,6.677999973297119
2006-03-08,90.62000274658203,2.4000000953674316,219.0,6.6479997634887695
2006-03-09,90.75,2.450000047683716,223.25,6.60099983215332
2006-03-10,90.8499984741211,2.4000000953674316,226.0,6.645999908447266
2006-03-13,90.54000091552734,2.4149999618530273,220.5,7.006999969482422
2006-03-14,90.0,2.4200000762939453,218.75,7.166999816894531
2006-03-15,89.69999694824219,2.430000066757202,229.25,7.14300012588501
2006-03-16,89.06999969482422,2.4000000953674316,224.5,7.267000198364258
2006-03-17,88.91999816894531,2.4200000762939453,221.5,7.052999973297119
2006-03-20,89.12999725341797,2.390000104904175,218.25,6.835000038146973
2006-03-21,89.62000274658203,2.4000000953674316,223.5,6.868000030517578
2006-03-22,89.72000122070312,2.430000066757202,222.5,6.953000068664551
2006-03-23,90.45999908447266,2.4600000381469727,219.25,7.328000068664551
2006-03-24,90.06999969482422,2.4700000286102295,218.75,7.289999961853027
2006-03-27,90.06999969482422,2.4600000381469727,221.75,7.066999912261963
2006-03-28,90.25,2.4800000190734863,222.25,7.214000225067139
2006-03-29,90.25,2.494999885559082,224.25,7.232999801635742
2006-03-30,89.38999938964844,2.5199999809265137,227.75,7.486999988555908
2006-03-31,89.7300033569336,2.565000057220459,236.0,7.210000038146973
2006-04-03,89.62999725341797,2.619999885559082,236.5,7.24399995803833
2006-04-04,88.83000183105469,2.549999952316284,234.5,7.065000057220459
2006-04-05,88.62999725341797,2.5799999237060547,236.25,7.068999767303467
2006-04-06,88.95999908447266,2.6500000953674316,241.5,6.9720001220703125
2006-04-07,89.62999725341797,2.6500000953674316,243.0,6.743000030517578
2006-04-10,89.72000122070312,2.674999952316284,241.25,6.881999969482422
2006-04-11,89.44000244140625,2.7300000190734863,242.0,6.9079999923706055
2006-04-12,89.62000274658203,2.7300000190734863,237.0,6.808000087738037
2006-04-13,89.62000274658203,2.7049999237060547,236.25,7.139999866485596
2006-04-17,88.63999938964844,2.7249999046325684,236.5,7.577000141143799
2006-04-18,88.23999786376953,2.740000009536743,239.25,8.008000373840332
2006-04-19,87.79000091552734,2.759999990463257,238.5,8.192000389099121
2006-04-20,88.25,2.7300000190734863,235.75,8.064000129699707
2006-04-21,88.05000305175781,2.740000009536743,236.5,7.980999946594238
2006-04-24,87.44999694824219,2.6700000762939453,232.75,7.558000087738037
2006-04-25,87.31999969482422,2.640000104904175,231.0,7.254000186920166
2006-04-26,87.22000122070312,2.640000104904175,231.5,7.197999954223633
2006-04-27,86.62999725341797,2.619999885559082,231.25,6.804999828338623
2006-04-28,86.11000061035156,2.7249999046325684,238.25,6.554999828338623
2006-05-01,85.97000122070312,2.7200000286102295,238.0,6.695000171661377
2006-05-02,85.79000091552734,2.7899999618530273,233.25,6.745999813079834
2006-05-03,85.83999633789062,2.75,232.25,6.605999946594238
2006-05-04,85.83999633789062,2.7100000381469727,229.75,6.906000137329102
2006-05-05,85.12000274658203,2.7699999809265137,230.75,6.775000095367432
2006-05-08,85.2300033569336,2.825000047683716,227.0,6.696000099182129
2006-05-09,84.83000183105469,2.9149999618530273,228.5,6.580999851226807
2006-05-10,84.5,2.950000047683716,230.0,6.900000095367432
2006-05-11,84.2699966430664,2.950000047683716,237.75,6.64900016784668
2006-05-12,83.95999908447266,3.0999999046325684,248.25,6.28000020980835
2006-05-15,84.54000091552734,2.8499999046325684,260.0,6.123000144958496
2006-05-16,84.16999816894531,2.884999990463257,259.0,6.251999855041504
2006-05-17,84.8499984741211,2.9749999046325684,263.0,6.129000186920166
2006-05-18,84.51000213623047,3.0299999713897705,260.25,5.997000217437744
2006-05-19,84.87999725341797,3.140000104904175,252.75,5.961999893188477
2006-05-22,84.3499984741211,3.1700000762939453,254.5,6.276000022888184
2006-05-23,84.3499984741211,3.2300000190734863,253.0,6.257999897003174
2006-05-24,84.94999694824219,3.299999952316284,249.5,5.964000225067139
2006-05-25,84.6500015258789,3.3299999237060547,253.25,5.974999904632568
2006-05-26,85.26000213623047,3.4200000762939453,254.0,5.925000190734863
2006-05-30,84.27999877929688,3.509999990463257,254.5,6.123000144958496
2006-05-31,84.72000122070312,3.630000114440918,251.25,6.383999824523926
2006-06-01,84.79000091552734,3.619999885559082,254.5,6.447999954223633
2006-06-02,84.05000305175781,3.680000066757202,259.5,6.623000144958496
2006-06-05,84.13999938964844,3.5250000953674316,253.0,6.4629998207092285
2006-06-06,84.7300033569336,3.515000104904175,247.75,6.385000228881836
2006-06-07,84.98999786376953,3.700000047683716,251.0,5.973999977111816
2006-06-08,85.91000366210938,3.700000047683716,245.5,6.190999984741211
2006-06-09,85.72000122070312,3.7249999046325684,242.0,6.171999931335449
2006-06-12,85.8499984741211,3.799999952316284,247.5,6.223999977111816
2006-06-13,86.43000030517578,3.9749999046325684,243.25,6.163000106811523
2006-06-14,86.13999938964844,4.059999942779541,237.0,6.590000152587891
2006-06-15,86.0199966430664,3.805000066757202,233.0,7.206999778747559
2006-06-16,85.91999816894531,3.940000057220459,235.5,7.184999942779541
2006-06-19,86.30999755859375,4.079999923706055,229.75,6.89300012588501
2006-06-20,86.18000030517578,4.230000019073486,229.75,6.501999855041504
2006-06-21,85.77999877929688,4.079999923706055,232.75,6.5879998207092285
2006-06-22,86.38999938964844,3.930000066757202,230.5,6.439000129699707
2006-06-23,86.81999969482422,3.8299999237060547,228.25,6.22599983215332
2006-06-26,86.48999786376953,3.680000066757202,223.0,5.968999862670898
2006-06-27,86.47000122070312,3.5399999618530273,225.25,6.10699987411499
2006-06-28,86.62999725341797,3.390000104904175,226.0,5.88700008392334
2006-06-29,85.87000274658203,3.369999885559082,228.5,6.135000228881836
2006-06-30,85.22000122070312,3.4000000953674316,235.5,6.085000038146973
2006-07-04,,3.2200000286102295,,
2006-07-05,85.5999984741211,3.109999895095825,239.5,5.764999866485596
2006-07-06,85.3499984741211,3.299999952316284,245.25,5.664000034332275
2006-07-07,84.9800033569336,3.3499999046325684,241.0,5.5229997634887695
2006-07-10,85.5,3.6050000190734863,247.75,5.607999801635742
2006-07-11,85.36000061035156,3.490000009536743,253.75,5.632999897003174
2006-07-12,85.91000366210938,3.1500000953674316,259.25,5.7820000648498535
2006-07-13,85.79000091552734,3.1500000953674316,252.5,6.129000186920166
2006-07-14,86.08999633789062,3.049999952316284,253.5,6.3470001220703125
2006-07-17,86.95999908447266,3.0,251.75,5.7829999923706055
2006-07-18,87.01000213623047,2.9600000381469727,246.5,5.554999828338623
2006-07-19,86.45999908447266,2.9200000762939453,244.75,5.861999988555908
2006-07-20,86.22000122070312,2.880000114440918,242.5,6.091000080108643
2006-07-21,85.93000030517578,2.799999952316284,237.25,6.138999938964844
2006-07-24,86.33999633789062,2.799999952316284,239.0,6.605000019073486
2006-07-25,86.63999938964844,2.6080000400543213,239.5,6.408999919891357
2006-07-26,85.93000030517578,2.624000072479248,236.0,6.88700008392334
2006-07-27,85.87000274658203,2.509999990463257,237.75,7.041999816894531
2006-07-28,85.44000244140625,2.5299999713897705,237.25,7.184000015258789
2006-07-31,85.30000305175781,2.559000015258789,239.0,8.211000442504883
2006-08-01,85.05000305175781,2.450000047683716,240.5,7.573999881744385
2006-08-02,85.05000305175781,2.4800000190734863,247.25,7.798999786376953
2006-08-03,85.0199966430664,2.549999952316284,245.0,7.291999816894531
2006-08-04,84.56999969482422,2.559999942779541,245.0,7.245999813079834
2006-08-07,84.75,2.5899999141693115,239.75,6.9070000648498535
2006-08-08,84.66000366210938,2.509999990463257,235.75,7.1579999923706055
2006-08-09,84.70999908447266,2.5199999809265137,239.75,7.651000022888184
2006-08-10,85.08000183105469,2.4800000190734863,238.75,7.5289998054504395
2006-08-11,85.5199966430664,2.555000066757202,224.75,7.269000053405762
2006-08-14,85.63999938964844,2.5399999618530273,222.0,6.913000106811523
2006-08-15,85.22000122070312,2.5390000343322754,222.0,6.861000061035156
2006-08-16,84.87999725341797,2.5199999809265137,221.5,6.765999794006348
2006-08-17,85.04000091552734,2.4079999923706055,219.0,6.689000129699707
2006-08-18,85.08999633789062,2.424999952316284,219.75,6.730999946594238
2006-08-21,84.62999725341797,2.424999952316284,221.0,6.624000072479248
2006-08-22,85.18000030517578,2.3499999046325684,219.5,7.007999897003174
2006-08-23,85.12999725341797,2.312999963760376,223.5,6.875
2006-08-24,85.27999877929688,2.299999952316284,227.5,7.078999996185303
2006-08-25,85.37999725341797,2.2850000858306885,225.0,7.1570000648498535
2006-08-28,85.2300033569336,2.2829999923706055,224.5,6.4720001220703125
2006-08-29,84.91000366210938,2.259999990463257,222.75,6.815999984741211
2006-08-30,84.97000122070312,2.190000057220459,228.5,6.289999961853027
2006-08-31,85.05000305175781,2.190000057220459,232.0,6.047999858856201
2006-09-01,84.94000244140625,2.184999942779541,230.0,5.876999855041504
2006-09-04,,,,5.824999809265137
2006-09-05,85.0,2.1500000953674316,228.75,6.039000034332275
2006-09-06,85.0999984741211,2.109999895095825,226.25,5.965000152587891
2006-09-07,85.52999877929688,,230.75,5.7179999351501465
2006-09-08,85.94999694824219,,231.75,5.675000190734863
2006-09-11,85.91999816894531,,228.75,5.670000076293945
2006-09-12,85.91999816894531,,223.5,5.573999881744385
2006-09-13,85.87000274658203,,224.0,5.448999881744385
2006-09-14,85.66000366210938,,223.0,4.892000198364258
2006-09-15,85.98999786376953,1.8600000143051147,241.75,4.98199987411499
2006-09-18,85.80999755859375,1.8450000286102295,247.75,4.941999912261963
2006-09-19,85.94000244140625,1.840000033378601,246.5,5.00600004196167
2006-09-20,85.80999755859375,1.7899999618530273,249.0,4.931000232696533
2006-09-21,85.18000030517578,1.7699999809265137,257.25,4.781000137329102
2006-09-22,85.19999694824219,1.7350000143051147,255.25,4.626999855041504
2006-09-25,85.29000091552734,1.7200000286102295,254.75,4.474999904632568
2006-09-26,85.62999725341797,1.6799999475479126,259.0,4.526000022888184
2006-09-27,85.66000366210938,1.7200000286102295,253.75,4.201000213623047
2006-09-28,85.72000122070312,1.75,264.25,5.392000198364258
2006-09-29,85.97000122070312,1.7649999856948853,262.5,5.619999885559082
2006-10-02,85.58999633789062,1.7949999570846558,267.75,5.64300012588501
2006-10-03,85.70999908447266,1.812000036239624,264.0,5.758999824523926
2006-10-04,85.83999633789062,1.8020000457763672,274.25,5.994999885559082
2006-10-05,85.91999816894531,,271.75,6.297999858856201
2006-10-06,86.44000244140625,,271.0,6.427000045776367
2006-10-09,86.5199966430664,,289.5,6.428999900817871
2006-10-10,87.0199966430664,,275.5,6.466000080108643
2006-10-11,87.12000274658203,,284.0,6.150000095367432
2006-10-12,86.91999816894531,,298.25,5.7820000648498535
2006-10-13,87.12000274658203,,314.5,5.658999919891357
2006-10-16,87.0,1.8849999904632568,316.75,6.443999767303467
2006-10-17,86.87000274658203,1.8899999856948853,321.0,6.441999912261963
2006-10-18,86.87999725341797,1.940000057220459,315.5,6.807000160217285
2006-10-19,86.23999786376953,1.9600000381469727,316.0,7.131999969482422
2006-10-20,86.2699966430664,1.9900000095367432,312.75,7.241000175476074
2006-10-23,86.70999908447266,2.0350000858306885,318.25,6.88100004196167
2006-10-24,86.62999725341797,2.115000009536743,324.25,7.091000080108643
2006-10-25,86.37999725341797,2.180000066757202,327.0,7.692999839782715
2006-10-26,85.88999938964844,2.114000082015991,327.0,7.497000217437744
2006-10-27,85.55999755859375,2.0399999618530273,332.5,7.1529998779296875
2006-10-30,85.58999633789062,2.0799999237060547,329.5,7.415999889373779
2006-10-31,85.31999969482422,2.015000104904175,320.75,7.533999919891357
2006-11-01,85.31999969482422,2.0250000953674316,333.5,7.711999893188477
2006-11-02,85.33999633789062,2.0350000858306885,344.75,7.814000129699707
2006-11-03,85.70999908447266,2.049999952316284,342.25,7.883999824523926
2006-11-06,85.75,,343.5,7.489999771118164
2006-11-07,85.43000030517578,,351.0,7.755000114440918
2006-11-08,85.41000366210938,,357.75,7.822999954223633
2006-11-09,85.18000030517578,,350.0,7.954999923706055
2006-11-10,85.05000305175781,,343.25,7.794000148773193
2006-11-13,85.36000061035156,,342.5,7.894000053405762
2006-11-14,85.23999786376953,,357.75,7.9770002365112305
2006-11-15,85.33999633789062,2.119999885559082,358.25,8.119999885559082
2006-11-16,85.5,2.119999885559082,351.5,7.755000114440918
2006-11-17,85.37000274658203,2.0850000381469727,355.25,8.178999900817871
2006-11-20,85.41999816894531,2.119999885559082,360.0,8.019000053405762
2006-11-21,85.23999786376953,2.180000066757202,361.25,7.98799991607666
2006-11-22,84.6500015258789,2.1700000762939453,362.75,7.7179999351501465
2006-11-23,84.4800033569336,2.1700000762939453,362.75,
2006-11-27,83.51000213623047,2.197000026702881,371.5,7.998000144958496
2006-11-28,83.20999908447266,2.2149999141693115,368.75,8.317999839782715
2006-11-29,83.44000244140625,2.259999990463257,370.25,8.871000289916992
2006-11-30,82.91999816894531,2.2750000953674316,377.0,8.843999862670898
2006-12-01,82.4800033569336,2.315000057220459,374.0,8.42199993133545
2006-12-04,82.48999786376953,2.384999990463257,362.75,7.806000232696533
2006-12-05,82.44999694824219,2.450000047683716,366.25,7.684999942779541
2006-12-06,82.7699966430664,2.240000009536743,353.0,7.7270002365112305
2006-12-07,82.80000305175781,2.234999895095825,358.5,7.671000003814697
2006-12-08,83.33000183105469,2.234999895095825,354.25,7.560999870300293
2006-12-11,83.12000274658203,2.25,355.5,7.427000045776367
2006-12-12,82.97000122070312,2.244999885559082,359.0,7.429999828338623
2006-12-13,82.97000122070312,2.240000009536743,354.5,7.672999858856201
2006-12-14,83.6500015258789,2.2850000858306885,358.75,7.554999828338623
2006-12-15,84.05999755859375,2.3299999237060547,369.0,7.408999919891357
2006-12-18,83.9800033569336,2.3499999046325684,365.75,7.074999809265137
2006-12-19,83.45999908447266,2.3499999046325684,373.0,7.083000183105469
2006-12-20,83.5199966430664,2.384999990463257,372.75,6.769000053405762
2006-12-21,83.56999969482422,2.4070000648498535,377.75,6.800000190734863
2006-12-22,83.94000244140625,2.390000104904175,384.0,6.635000228881836
2006-12-26,84.06999969482422,2.36299991607666,388.0,6.11299991607666
2006-12-27,83.94000244140625,2.4260001182556152,386.75,5.8379998207092285
2006-12-28,83.81999969482422,2.434999942779541,388.5,6.248000144958496
2006-12-29,83.72000122070312,2.493000030517578,390.25,6.298999786376953
2007-01-02,83.19999694824219,2.493000030517578,,6.298999786376953
2007-01-03,83.91999816894531,2.490000009536743,370.5,6.163000106811523
2007-01-04,84.31999969482422,2.441999912261963,362.25,6.1620001792907715
2007-01-05,84.62999725341797,,368.25,6.184000015258789
2007-01-08,84.5999984741211,,363.5,6.377999782562256
2007-01-09,84.73999786376953,,354.5,6.63100004196167
2007-01-10,85.08000183105469,,360.25,6.755000114440918
2007-01-11,85.30999755859375,,376.5,6.291999816894531
2007-01-12,85.02999877929688,,396.5,6.60099983215332
2007-01-16,85.05000305175781,1.9900000095367432,403.0,6.638000011444092
2007-01-17,84.9800033569336,1.9390000104904175,408.0,6.234000205993652
2007-01-18,84.91000366210938,1.8700000047683716,412.25,6.323999881744385
2007-01-19,84.86000061035156,1.878999948501587,406.75,6.886000156402588
2007-01-22,85.0199966430664,1.8700000047683716,404.25,7.318999767303467
2007-01-23,84.66999816894531,1.8899999856948853,409.0,7.5970001220703125
2007-01-24,84.94000244140625,1.9299999475479126,400.75,7.421000003814697
2007-01-25,85.11000061035156,1.940000057220459,407.0,6.90500020980835
2007-01-26,85.27999877929688,1.940000057220459,405.5,7.175000190734863
2007-01-29,85.0999984741211,1.9450000524520874,400.0,6.916999816894531
2007-01-30,85.02999877929688,1.9850000143051147,404.75,7.739999771118164
2007-01-31,84.61000061035156,1.9800000190734863,404.0,7.666999816894531
2007-02-01,84.62999725341797,2.009999990463257,398.0,7.53000020980835
2007-02-02,84.95999908447266,2.0250000953674316,402.0,7.47599983215332
2007-02-05,85.08000183105469,2.0850000381469727,402.0,7.633999824523926
2007-02-06,84.77999877929688,2.055000066757202,396.5,7.616000175476074
2007-02-07,84.75,2.055000066757202,392.25,7.709000110626221
2007-02-08,84.69999694824219,2.0250000953674316,399.75,7.870999813079834
2007-02-09,84.87000274658203,2.055000066757202,406.25,7.827000141143799
2007-02-12,85.1500015258789,2.0250000953674316,404.75,7.22599983215332
2007-02-13,84.7300033569336,2.0450000762939453,411.0,7.367000102996826
2007-02-14,84.19999694824219,2.0450000762939453,408.25,7.241000175476074
2007-02-15,84.01000213623047,2.0799999237060547,407.5,7.291999816894531
2007-02-16,84.08999633789062,2.0980000495910645,417.0,7.502999782562256
2007-02-20,84.19000244140625,2.0929999351501465,415.25,7.585000038146973
2007-02-21,84.20999908447266,2.1080000400543213,426.25,7.645999908447266
2007-02-22,84.31999969482422,2.1630001068115234,434.5,7.7270002365112305
2007-02-23,84.06999969482422,2.140000104904175,430.25,7.755000114440918
2007-02-26,83.93000030517578,2.200000047683716,425.5,7.546999931335449
2007-02-27,83.4800033569336,2.259999990463257,411.0,7.5329999923706055
2007-02-28,83.56999969482422,2.257999897003174,425.25,7.300000190734863
2007-03-01,83.68000030517578,2.2799999713897705,417.25,7.288000106811523
2007-03-02,83.73999786376953,2.2950000762939453,411.0,7.243000030517578
2007-03-05,84.1500015258789,2.319999933242798,417.25,7.254000186920166
2007-03-06,84.06999969482422,2.2149999141693115,412.5,7.4720001220703125
2007-03-07,83.77999877929688,2.319999933242798,415.75,7.366000175476074
2007-03-08,84.0999984741211,2.369999885559082,412.0,7.238999843597412
2007-03-09,84.23999786376953,2.2799999713897705,408.25,7.083000183105469
2007-03-12,83.86000061035156,2.3299999237060547,399.75,6.9120001792907715
2007-03-13,83.7300033569336,2.380000114440918,397.0,6.892000198364258
2007-03-14,83.61000061035156,2.369999885559082,389.5,7.083000183105469
2007-03-15,83.68000030517578,2.319999933242798,397.75,6.959000110626221
2007-03-16,83.2300033569336,2.319999933242798,399.5,6.923999786376953
2007-03-19,83.38999938964844,2.3299999237060547,398.0,6.8470001220703125
2007-03-20,83.11000061035156,2.305000066757202,405.25,6.909999847412109
2007-03-21,82.7699966430664,2.299999952316284,409.75,7.159999847412109
2007-03-22,83.08999633789062,2.299999952316284,409.5,7.320000171661377
2007-03-23,83.27999877929688,2.299999952316284,403.25,7.269000053405762
2007-03-26,83.08000183105469,2.3299999237060547,391.0,7.254000186920166
2007-03-27,83.01000213623047,2.299999952316284,392.5,7.502999782562256
2007-03-28,83.02999877929688,2.255000114440918,388.5,7.558000087738037
2007-03-29,83.08999633789062,2.2699999809265137,394.5,7.609000205993652
2007-03-30,82.93000030517578,2.194999933242798,374.5,7.730000019073486
2007-04-02,82.87000274658203,2.194000005722046,354.75,7.671000003814697
2007-04-03,83.1500015258789,2.140000104904175,346.25,7.426000118255615
2007-04-04,82.95999908447266,2.119999885559082,359.25,7.514999866485596
2007-04-05,82.68000030517578,2.0999999046325684,366.0,7.60699987411499
2007-04-09,83.0999984741211,2.125999927520752,363.5,7.546000003814697
2007-04-10,82.69999694824219,2.1659998893737793,369.0,7.86899995803833
2007-04-11,82.66999816894531,2.236999988555908,360.75,7.855000019073486
2007-04-12,82.37000274658203,2.2799999713897705,358.75,7.923999786376953
2007-04-13,82.12999725341797,2.2049999237060547,369.0,7.801000118255615
2007-04-16,82.06999969482422,2.203000068664551,364.25,7.53000020980835
2007-04-17,81.83000183105469,2.174999952316284,353.25,7.418000221252441
2007-04-18,81.73999786376953,2.190999984741211,363.5,7.497000217437744
2007-04-19,81.63999938964844,2.1559998989105225,371.25,7.492000102996826
2007-04-20,81.63999938964844,2.109999895095825,360.5,7.38100004196167
2007-04-23,81.73999786376953,2.1500000953674316,352.25,7.561999797821045
2007-04-24,81.55000305175781,2.186000108718872,360.5,7.5980000495910645
2007-04-25,81.43000030517578,2.2219998836517334,371.25,7.689000129699707
2007-04-26,81.75,2.190000057220459,364.75,7.507999897003174
2007-04-27,81.52999877929688,2.1610000133514404,364.25,7.830999851226807
2007-04-30,81.44999694824219,2.1619999408721924,358.0,7.86299991607666
2007-05-01,81.5999984741211,2.2149999141693115,367.5,7.7179999351501465
2007-05-02,81.73999786376953,2.203000068664551,372.0,7.730000019073486
2007-05-03,81.94999694824219,2.25,379.75,7.947000026702881
2007-05-04,81.73999786376953,2.1059999465942383,381.25,7.938000202178955
2007-05-07,81.68000030517578,2.0950000286102295,369.5,7.7789998054504395
2007-05-08,81.94000244140625,2.0999999046325684,353.75,7.63700008392334
2007-05-09,82.0199966430664,2.0999999046325684,357.25,7.71999979019165
2007-05-10,82.29000091552734,2.140000104904175,345.75,7.72599983215332
2007-05-11,82.12000274658203,2.125999927520752,361.0,7.89900016784668
2007-05-14,82.06999969482422,2.1649999618530273,358.0,7.952000141143799
2007-05-15,81.75,2.1549999713897705,371.5,7.863999843597412
2007-05-16,82.16000366210938,2.132999897003174,376.0,7.889999866485596
2007-05-17,82.31999969482422,2.140000104904175,373.0,8.074999809265137
2007-05-18,82.19999694824219,2.1730000972747803,371.25,7.943999767303467
2007-05-21,82.36000061035156,2.174999952316284,381.0,7.913000106811523
2007-05-22,82.38999938964844,2.1500000953674316,369.5,7.801000118255615
2007-05-23,82.30999755859375,2.1549999713897705,368.5,7.756999969482422
2007-05-24,82.41000366210938,2.174999952316284,376.5,7.681000232696533
2007-05-25,82.33000183105469,2.2060000896453857,376.0,7.639999866485596
2007-05-29,82.30999755859375,2.2300000190734863,364.75,7.591000080108643
2007-05-30,82.43000030517578,2.240000009536743,382.25,7.940999984741211
2007-05-31,82.30000305175781,2.190000057220459,390.25,7.934999942779541
2007-06-01,82.31999969482422,2.1700000762939453,386.75,7.877999782562256
2007-06-04,82.05999755859375,2.1429998874664307,383.75,8.190999984741211
2007-06-05,81.88999938964844,2.119999885559082,380.25,8.064000129699707
2007-06-06,81.9000015258789,1.9910000562667847,374.75,8.079999923706055
2007-06-07,82.29000091552734,1.9850000143051147,384.75,7.824999809265137
2007-06-08,82.69000244140625,1.9199999570846558,382.0,7.663000106811523
2007-06-11,82.70999908447266,1.9259999990463257,396.0,7.607999801635742
2007-06-12,82.88999938964844,1.9259999990463257,393.5,7.682000160217285
2007-06-13,83.04000091552734,1.9739999771118164,404.5,7.607999801635742
2007-06-14,83.12999725341797,2.0490000247955322,409.5,7.808000087738037
2007-06-15,82.8499984741211,2.0490000247955322,419.0,7.918000221252441
2007-06-18,82.70999908447266,1.9980000257492065,416.0,7.690000057220459
2007-06-19,82.54000091552734,1.9500000476837158,396.0,7.519000053405762
2007-06-20,82.5199966430664,1.9520000219345093,394.25,7.390999794006348
2007-06-21,82.7300033569336,1.968999981880188,385.0,7.3480000495910645
2007-06-22,82.33999633789062,1.975000023841858,367.5,7.130000114440918
2007-06-25,82.31999969482422,1.9600000381469727,357.75,6.940000057220459
2007-06-26,82.29000091552734,1.934000015258789,356.5,6.876999855041504
2007-06-27,82.31999969482422,1.9199999570846558,343.75,6.928999900817871
2007-06-28,82.33000183105469,1.9500000476837158,339.5,6.65500020980835
2007-06-29,81.91999816894531,1.9500000476837158,329.5,6.7729997634887695
2007-07-02,81.38999938964844,1.9900000095367432,330.5,6.763999938964844
2007-07-05,81.54000091552734,1.996999979019165,324.0,6.618000030517578
2007-07-06,81.45999908447266,1.9630000591278076,334.5,6.443999767303467
2007-07-09,81.43000030517578,1.9390000104904175,332.5,6.409999847412109
2007-07-10,80.86000061035156,1.9800000190734863,338.0,6.698999881744385
2007-07-11,80.7300033569336,1.972000002861023,336.0,6.599999904632568
2007-07-12,80.63999938964844,1.9989999532699585,344.0,6.497000217437744
2007-07-13,80.58000183105469,2.0190000534057617,341.5,6.6620001792907715
2007-07-16,80.5199966430664,1.996000051498413,334.75,6.375999927520752
2007-07-17,80.54000091552734,1.9930000305175781,322.5,6.307000160217285
2007-07-18,80.41999816894531,2.013000011444092,327.0,6.5279998779296875
2007-07-19,80.41999816894531,1.9900000095367432,321.25,6.705999851226807
2007-07-20,80.29000091552734,2.009000062942505,318.25,6.446000099182129
2007-07-23,80.3499984741211,1.9630000591278076,310.0,6.039000034332275
2007-07-24,80.08000183105469,1.940000057220459,311.5,5.86299991607666
2007-07-25,80.6500015258789,1.9700000286102295,311.5,5.925000190734863
2007-07-26,80.44999694824219,1.9789999723434448,317.5,5.942999839782715
2007-07-27,80.94999694824219,1.9639999866485596,321.0,6.110000133514404
2007-07-30,80.8499984741211,1.9249999523162842,323.5,6.499000072479248
2007-07-31,80.7699966430664,1.9869999885559082,325.75,6.190999984741211
2007-08-01,80.87000274658203,1.940000057220459,319.0,6.3520002365112305
2007-08-02,80.70999908447266,1.9149999618530273,324.0,6.105999946594238
2007-08-03,80.18000030517578,1.9049999713897705,326.5,6.090000152587891
2007-08-06,80.25,1.8220000267028809,325.75,6.208000183105469
2007-08-07,80.4800033569336,1.8389999866485596,335.25,6.201000213623047
2007-08-08,80.33999633789062,1.8450000286102295,341.0,6.21999979019165
2007-08-09,80.73999786376953,1.8359999656677246,332.25,6.585999965667725
2007-08-10,80.68000030517578,1.8339999914169312,333.0,6.820000171661377
2007-08-13,81.05000305175781,1.8589999675750732,331.0,6.794000148773193
2007-08-14,81.48999786376953,1.8200000524520874,327.5,6.940000057220459
2007-08-15,81.81999969482422,1.8539999723434448,328.0,6.863999843597412
2007-08-16,81.7300033569336,1.7999999523162842,321.5,6.875
2007-08-17,81.43000030517578,1.812000036239624,328.5,7.010000228881836
2007-08-20,81.4000015258789,1.7289999723434448,331.75,6.039999961853027
